time;model_id;model_name;port_name;data
8;117;976703;;2511869, 70.23, 741661, -18112, -2.38
8;118;976702;;2511868, 70.23, 535680, -3002, -0.56
8;119;976700;;2511866, 70.23, 650373, 1838, 0.28
8;120;976699;;2511865, 70.23, 448708, 7421, 1.68
8;121;976698;;2511864, 70.23, 103828, 5813, 5.93
8;122;976697;;2511863, 70.23, 823828, -8409, -1.01
8;123;976696;;2511862, 70.23, 468187, 9232, 2.01
8;124;976695;;2511861, 70.23, 657839, -12731, -1.90
8;125;976693;;2511859, 70.23, 564495, -10889, -1.89
8;126;976692;;2511858, 70.23, 184075, 8585, 4.89
8;127;976340;;2510886, 70.23, 112886, 4093, 3.76
8;128;976339;;2510885, 70.23, 859818, 5592, 0.65
8;129;976338;;2510884, 70.23, 472968, -2540, -0.53
8;130;976335;;2510881, 70.23, 252839, 12333, 5.13
8;131;976334;;2510880, 70.23, 815742, -3879, -0.47
8;132;976333;;2510879, 70.23, 341512, 5277, 1.57
8;133;976330;;2510876, 70.23, 363713, 8812, 2.48
8;134;976329;;2510875, 70.23, 129804, 7064, 5.76
8;135;978243;;2515887, 70.23, 77903, 4611, 6.29
8;136;976328;;2510874, 70.23, 227151, 586, 0.26
8;137;976325;;2510871, 70.23, 927148, -1694, -0.18
8;138;980149;;2520885, 70.23, 525182, 8951, 1.73
8;139;976324;;2510870, 70.23, 528167, -3984, -0.75
8;140;978998;;2517880, 70.23, 301019, 9441, 3.24
8;141;976322;;2510868, 70.23, 809301, -8304, -1.02
8;142;976321;;2510867, 70.23, 68335, 3899, 6.05
8;143;976320;;2510866, 70.23, 927307, -4095, -0.44
8;144;976319;;2510865, 70.23, 469079, -3, -0.00
8;145;976318;;2510864, 70.23, 236378, 7502, 3.28
8;146;976315;;2510861, 70.23, 112183, 7598, 7.26
8;147;976313;;2510859, 70.23, 28066, 1932, 7.39
8;148;976719;;2511885, 70.23, 590327, -14337, -2.37
8;149;975958;;2509883, 70.23, 204952, 6903, 3.49
8;150;975956;;2509881, 70.23, 596953, -8023, -1.33
8;151;975955;;2509880, 70.23, 756156, -14827, -1.92
8;152;977094;;2512880, 70.23, 375380, -9362, -2.43
8;153;975953;;2509878, 70.23, 290727, 6046, 2.12
8;154;979769;;2519887, 70.23, 628878, 1211, 0.19
8;155;977454;;2513860, 70.23, 537593, -1978, -0.37
8;156;975951;;2509876, 70.23, 445776, -4916, -1.09
8;157;975950;;2509875, 70.23, 521936, -3784, -0.72
8;158;971796;;2498878, 70.23, 219112, 5124, 2.39
8;159;974422;;2505863, 70.23, 155912, 5523, 3.67
8;160;976327;;2510873, 70.23, 25905, 2036, 8.53
8;161;971786;;2498868, 70.23, 537359, 10167, 1.93
8;162;974797;;2506860, 70.23, 690275, 1903, 0.28
8;163;975954;;2509879, 70.23, 227091, 11134, 5.16
8;164;971784;;2498866, 70.23, 293446, 2462, 0.85
8;165;971779;;2498861, 70.23, 441532, -15207, -3.33
8;166;979768;;2519886, 70.23, 76193, 1253, 1.67
8;167;971777;;2498859, 70.23, 851919, -12491, -1.45
8;168;974440;;2505881, 70.23, 814998, -1804, -0.22
8;169;971420;;2497878, 70.23, 72483, 5887, 8.84
8;170;969910;;2493870, 70.23, 458951, 5625, 1.24
8;171;969540;;2492875, 70.23, 318208, 7389, 2.38
8;172;970285;;2494870, 70.23, 641604, 6977, 1.10
8;173;975187;;2507870, 70.23, 592214, -12954, -2.14
8;174;971787;;2498869, 70.23, 304557, 10828, 3.69
8;175;971413;;2497871, 70.23, 609381, -8041, -1.30
8;176;977833;;2514858, 70.23, 574002, -15261, -2.59
8;177;974425;;2505866, 70.23, 643122, -19021, -2.87
8;178;971404;;2497862, 70.23, 185594, 5632, 3.13
8;179;969898;;2493858, 70.23, 352274, 13863, 4.10
8;180;972541;;2500870, 70.23, 444304, 377, 0.08
8;181;971403;;2497861, 70.23, 846829, -8420, -0.98
8;182;973674;;2503871, 70.23, 558553, 10548, 1.92
8;183;971402;;2497860, 70.23, 196598, 1398, 0.72
8;184;978622;;2516885, 70.23, 461594, -17733, -3.70
8;185;971396;;2497854, 70.23, 334000, 5601, 1.71
8;186;970663;;2495873, 70.23, 643787, 11912, 1.89
8;187;974423;;2505864, 70.23, 476411, 9600, 2.06
8;188;971041;;2496875, 70.23, 392307, -14614, -3.59
8;189;979764;;2519882, 70.23, 804199, 6479, 0.81
8;190;971040;;2496874, 70.23, 455497, 7964, 1.78
8;191;969161;;2491870, 70.23, 618535, -6066, -0.97
8;192;971407;;2497865, 70.23, 303767, 4410, 1.47
8;193;971035;;2496869, 70.23, 429792, 9040, 2.15
8;194;971031;;2496865, 70.23, 559942, 7462, 1.35
8;195;971029;;2496863, 70.23, 317688, -2705, -0.84
8;196;972528;;2500857, 70.23, 571309, -8258, -1.42
8;197;976691;;2511857, 70.23, 24737, 2581, 11.65
8;198;971022;;2496856, 70.23, 212375, 5669, 2.74
8;199;971023;;2496857, 70.23, 440572, 5709, 1.31
8;200;971791;;2498873, 70.23, 46548, 3732, 8.72
8;201;970662;;2495872, 70.23, 894675, -7029, -0.78
8;202;974043;;2504862, 70.23, 157434, -11087, -6.58
8;203;971776;;2498858, 70.23, 486576, 2319, 0.48
8;204;971774;;2498856, 70.23, 196577, -9128, -4.44
8;205;969897;;2493857, 70.23, 179730, 2500, 1.41
8;206;970660;;2495870, 70.23, 451377, -15244, -3.27
8;207;970659;;2495869, 70.23, 251986, 10965, 4.55
8;208;970658;;2495868, 70.23, 529443, -5606, -1.05
8;209;977481;;2513887, 70.23, 770315, -10007, -1.28
8;210;970656;;2495866, 70.23, 221032, 2735, 1.25
8;211;971037;;2496871, 70.23, 593068, 14153, 2.44
8;212;972527;;2500856, 70.23, 453479, -11489, -2.47
8;213;970652;;2495862, 70.23, 81342, 4706, 6.14
8;214;970650;;2495860, 70.23, 94502, 6687, 7.61
8;215;975571;;2508875, 70.23, 59541, 5653, 10.49
8;216;970648;;2495858, 70.23, 440917, 4109, 0.94
8;217;971788;;2498870, 70.23, 378494, 562, 0.15
8;218;973293;;2502868, 70.23, 671237, -6147, -0.91
8;219;974064;;2504883, 70.23, 492138, 5529, 1.14
8;220;974046;;2504865, 70.23, 571039, -8785, -1.52
8;221;971043;;2496877, 70.23, 260891, 5559, 2.18
8;222;974061;;2504880, 70.23, 700642, -12595, -1.77
8;223;975957;;2509882, 70.23, 273366, 10747, 4.09
8;224;974435;;2505876, 70.23, 604182, 8047, 1.35
8;225;979770;;2519888, 70.23, 303382, 11582, 3.97
8;226;973678;;2503875, 70.23, 98844, -1375, -1.37
8;227;970291;;2494876, 70.23, 314489, -12742, -3.89
8;228;971416;;2497874, 70.23, 130301, 3932, 3.11
8;229;970284;;2494869, 70.23, 730145, -1255, -0.17
8;230;970283;;2494868, 70.23, 207170, 8246, 4.15
8;231;970278;;2494863, 70.23, 251038, 8345, 3.44
8;232;970275;;2494860, 70.23, 570619, -5373, -0.93
8;233;977096;;2512882, 70.23, 426439, 5763, 1.37
8;234;971785;;2498867, 70.23, 319087, 11130, 3.61
8;235;975197;;2507880, 70.23, 755014, -12371, -1.61
8;236;968779;;2490862, 70.23, 299904, 6117, 2.08
8;237;970274;;2494859, 70.23, 535366, 5065, 0.96
8;238;968787;;2490870, 70.23, 761111, 9935, 1.32
8;239;971019;;2496853, 70.23, 564579, -7744, -1.35
8;240;972919;;2501871, 70.23, 590144, -758, -0.13
8;241;977856;;2514881, 70.23, 358249, 299, 0.08
8;242;970273;;2494858, 70.23, 445247, -16886, -3.65
8;243;970270;;2494855, 70.23, 589696, -9357, -1.56
8;244;970269;;2494854, 70.23, 468136, 11244, 2.46
8;245;978606;;2516869, 70.23, 523597, -7440, -1.40
8;246;969149;;2491858, 70.23, 778703, -9231, -1.17
8;247;971778;;2498860, 70.23, 606725, -33665, -5.26
8;248;969536;;2492871, 70.23, 513194, 4067, 0.80
8;249;969895;;2493855, 70.23, 173046, 6101, 3.65
8;250;974037;;2504856, 70.23, 924908, 3669, 0.40
8;251;971412;;2497870, 70.23, 380513, 11623, 3.15
8;252;969914;;2493874, 70.23, 472946, 10083, 2.18
8;253;968782;;2490865, 70.23, 210544, -1679, -0.79
8;254;972910;;2501862, 70.23, 406315, -699, -0.17
8;255;970281;;2494866, 70.23, 43252, 2775, 6.86
8;256;974803;;2506866, 70.23, 425884, -11898, -2.72
8;257;969146;;2491855, 70.23, 740079, -5663, -0.76
8;258;968409;;2489866, 70.23, 433193, 6638, 1.56
8;259;978997;;2517879, 70.23, 802818, -7693, -0.95
8;260;977837;;2514862, 70.23, 722284, 9664, 1.36
8;261;969530;;2492865, 70.23, 526293, 10533, 2.04
8;262;971789;;2498871, 70.23, 70110, 3376, 5.06
8;263;969534;;2492869, 70.23, 204457, 3615, 1.80
8;264;971401;;2497859, 70.23, 490539, -8245, -1.65
8;265;974813;;2506876, 70.23, 173502, 4794, 2.84
8;266;974815;;2506878, 70.23, 775960, -2673, -0.34
8;267;975579;;2508883, 70.23, 369499, -1781, -0.48
8;268;968784;;2490867, 70.23, 819927, 4804, 0.59
8;269;975552;;2508856, 70.23, 520600, 8018, 1.56
8;270;976694;;2511860, 70.23, 676797, -23568, -3.37
8;271;971405;;2497863, 70.23, 571816, 2240, 0.39
8;272;967665;;2487869, 70.23, 225626, 11571, 5.41
8;273;968778;;2490861, 70.23, 706297, -19076, -2.63
8;274;968418;;2489875, 70.23, 629517, -484, -0.08
8;275;976717;;2511883, 70.23, 895041, 1718, 0.19
8;276;968413;;2489870, 70.23, 258494, 415, 0.16
8;277;971793;;2498875, 70.23, 260676, 4094, 1.60
8;278;970279;;2494864, 70.23, 622592, -15892, -2.49
8;279;968793;;2490876, 70.23, 348369, 7160, 2.10
8;280;967293;;2486870, 70.23, 282149, 6001, 2.17
8;281;975952;;2509877, 70.23, 796477, 2536, 0.32
8;282;967666;;2487870, 70.23, 302269, 7978, 2.71
8;283;976326;;2510872, 70.23, 301079, -3357, -1.10
8;284;968776;;2490859, 70.23, 344062, 9459, 2.83
8;285;971038;;2496872, 70.23, 599106, -2214, -0.37
8;286;974434;;2505875, 70.23, 408489, 9511, 2.38
8;287;974799;;2506862, 70.23, 638645, 11025, 1.76
8;288;975194;;2507877, 70.23, 842408, 9424, 1.13
8;289;968775;;2490858, 70.23, 15547, 1605, 11.51
8;290;968777;;2490860, 70.23, 330272, 7173, 2.22
8;291;975944;;2509869, 70.23, 83793, 5827, 7.47
8;292;971418;;2497876, 70.23, 281758, 11112, 4.11
8;293;968407;;2489864, 70.23, 666200, -12562, -1.85
8;294;968417;;2489874, 70.23, 646872, 10761, 1.69
8;295;976314;;2510860, 70.23, 187139, 2380, 1.29
8;296;973665;;2503862, 70.23, 428806, 2211, 0.52
8;297;970271;;2494856, 70.23, 309582, 10008, 3.34
8;298;977462;;2513868, 70.23, 342121, 9844, 2.96
8;299;976701;;2511867, 70.23, 576292, -2430, -0.42
8;300;973671;;2503868, 70.23, 345853, 9936, 2.96
8;301;977097;;2512883, 70.23, 216583, 1855, 0.86
8;302;975180;;2507863, 70.23, 93342, 5772, 6.59
8;303;977464;;2513870, 70.23, 489880, 3337, 0.69
8;304;976704;;2511870, 70.23, 289078, 9527, 3.41
8;305;968411;;2489868, 70.23, 617306, 3235, 0.53
8;306;971020;;2496854, 70.23, 567261, 1265, 0.22
8;307;969148;;2491857, 70.23, 581497, -22823, -3.78
8;308;969521;;2492856, 70.23, 429636, 1425, 0.33
8;309;969539;;2492874, 70.23, 219485, -5256, -2.34
8;310;970654;;2495864, 70.23, 764054, 8998, 1.19
8;311;969906;;2493866, 70.23, 687738, -9555, -1.37
8;312;971795;;2498877, 70.23, 739114, 7196, 0.98
8;313;972921;;2501873, 70.23, 800839, 4511, 0.57
8;314;971036;;2496870, 70.23, 197288, 5928, 3.10
8;315;970287;;2494872, 70.23, 575522, -20120, -3.38
8;316;968040;;2488871, 70.23, 837460, -13076, -1.54
8;317;969150;;2491859, 70.23, 899715, -311, -0.03
8;318;969158;;2491867, 70.23, 208522, 8596, 4.30
8;319;977091;;2512877, 70.23, 426942, 1860, 0.44
8;320;976706;;2511872, 70.23, 712119, -14086, -1.94
8;321;973284;;2502859, 70.23, 776459, 7059, 0.92
8;322;975573;;2508877, 70.23, 176491, -1127, -0.63
8;323;976310;;2510856, 70.23, 307214, -9696, -3.06
8;324;971409;;2497867, 70.23, 776823, 8660, 1.13
8;325;974817;;2506880, 70.23, 179331, 7105, 4.13
8;326;967664;;2487868, 70.23, 635047, -17881, -2.74
8;327;977845;;2514870, 70.23, 227014, 8658, 3.97
8;328;967295;;2486872, 70.23, 347191, 6824, 2.00
8;329;971772;;2498854, 70.23, 782413, -2178, -0.28
8;330;969900;;2493860, 70.23, 252036, 10477, 4.34
8;331;966923;;2485873, 70.23, 763892, -9602, -1.24
8;332;969899;;2493859, 70.23, 368121, -17896, -4.64
8;333;969907;;2493867, 70.23, 101196, 2834, 2.88
8;334;968414;;2489871, 70.23, 421937, 9899, 2.40
8;335;974065;;2504884, 70.23, 635431, -15547, -2.39
8;336;971032;;2496866, 70.23, 619351, -2256, -0.36
8;337;967668;;2487872, 70.23, 575409, -25165, -4.19
8;338;967669;;2487873, 70.23, 519901, -11852, -2.23
8;339;976312;;2510858, 70.23, 567244, -522, -0.09
8;340;972923;;2501875, 70.23, 585627, -10545, -1.77
8;341;972918;;2501870, 70.23, 632989, 4712, 0.75
8;342;977854;;2514879, 70.23, 559532, 1064, 0.19
8;343;975185;;2507868, 70.23, 671111, -23173, -3.34
8;344;977479;;2513885, 70.23, 274458, 642, 0.23
8;345;970664;;2495874, 70.23, 383937, 12863, 3.47
8;346;968786;;2490869, 70.23, 296320, -2440, -0.82
8;347;970644;;2495854, 70.23, 90967, 2201, 2.48
8;348;979386;;2518886, 70.23, 104193, -902, -0.86
8;349;973685;;2503882, 70.23, 640195, -19409, -2.94
8;350;978236;;2515880, 70.23, 437327, 11405, 2.68
8;351;969916;;2493876, 70.23, 226594, 10562, 4.89
8;352;968788;;2490871, 70.23, 541875, 9233, 1.73
8;353;970288;;2494873, 70.23, 717385, -985, -0.14
8;354;969166;;2491875, 70.23, 955079, 3564, 0.37
8;355;974819;;2506882, 70.23, 312575, 5339, 1.74
8;356;977469;;2513875, 70.23, 778215, -5360, -0.68
8;357;971021;;2496855, 70.23, 365650, 10263, 2.89
8;358;1338532;oil_price_generator_out;70.23
8;358;1338532;;
8;359;970286;;2494871, 70.23, 319447, -4232, -1.31
8;360;967670;;2487874, 70.23, 269080, 5443, 2.06
8;361;968033;;2488864, 70.23, 750380, -9635, -1.27
8;362;970655;;2495865, 70.23, 733125, -16078, -2.15
8;363;975940;;2509865, 70.23, 332390, 11672, 3.64
8;364;973680;;2503877, 70.23, 592068, -9820, -1.63
8;365;975178;;2507861, 70.23, 569214, -6804, -1.18
8;366;969155;;2491864, 70.23, 313323, 8212, 2.69
8;367;971780;;2498862, 70.23, 666045, -5147, -0.77
8;368;971400;;2497858, 70.23, 337122, 6782, 2.05
8;369;978224;;2515868, 70.23, 575344, -4639, -0.80
8;370;970280;;2494865, 70.23, 738342, 10700, 1.47
8;371;973659;;2503856, 70.23, 480922, -14727, -2.97
8;372;977858;;2514883, 70.23, 367813, 294, 0.08
8;373;968780;;2490863, 70.23, 768319, -812, -0.11
8;374;971773;;2498855, 70.23, 393489, 4368, 1.12
8;375;969159;;2491868, 70.23, 358372, 12988, 3.76
8;376;969163;;2491872, 70.23, 779681, -4243, -0.54
8;377;970666;;2495876, 70.23, 505159, -1861, -0.37
8;378;972540;;2500869, 70.23, 650842, -3037, -0.46
8;379;968035;;2488866, 70.23, 579210, -5267, -0.90
8;380;975192;;2507875, 70.23, 561714, -14286, -2.48
8;381;973295;;2502870, 70.23, 471423, 119, 0.03
8;382;975943;;2509868, 70.23, 710968, -9642, -1.34
8;383;970647;;2495857, 70.23, 289399, 8374, 2.98
8;384;968042;;2488873, 70.23, 694965, -10859, -1.54
8;385;977475;;2513881, 70.23, 321250, 5480, 1.74
8;386;977095;;2512881, 70.23, 768442, 8502, 1.12
8;387;971794;;2498876, 70.23, 317185, -3468, -1.08
8;388;973289;;2502864, 70.23, 479062, 6808, 1.44
8;389;976331;;2510877, 70.23, 535559, 8675, 1.65
8;390;975184;;2507867, 70.23, 606891, -23727, -3.76
8;391;968034;;2488865, 70.23, 90054, 5417, 6.40
8;392;971414;;2497872, 70.23, 218071, 9959, 4.79
8;393;968783;;2490866, 70.23, 559846, 12444, 2.27
8;394;968785;;2490868, 70.23, 175875, 7589, 4.51
8;395;977083;;2512869, 70.23, 322336, 6897, 2.19
8;396;973282;;2502857, 70.23, 453668, 9581, 2.16
8;397;977478;;2513884, 70.23, 355748, 8640, 2.49
8;398;977474;;2513880, 70.23, 683666, -19741, -2.81
8;399;974807;;2506870, 70.23, 405059, -95, -0.02
8;400;970276;;2494861, 70.23, 241048, 8794, 3.79
8;401;967296;;2486873, 70.23, 411110, 7745, 1.92
8;402;977455;;2513861, 70.23, 951237, 6302, 0.67
8;403;971399;;2497857, 70.23, 138063, 6410, 4.87
8;404;971398;;2497856, 70.23, 753701, 10742, 1.45
8;405;974437;;2505878, 70.23, 367508, 1087, 0.30
8;406;966924;;2485874, 70.23, 552006, -5871, -1.05
8;407;976316;;2510862, 70.23, 593053, 8006, 1.37
8;408;967671;;2487875, 70.23, 421708, 5782, 1.39
8;409;969913;;2493873, 70.23, 592110, -4117, -0.69
8;410;972534;;2500863, 70.23, 464193, -10400, -2.19
8;411;975938;;2509863, 70.23, 815700, 8947, 1.11
8;412;973666;;2503863, 70.23, 506408, 11569, 2.34
8;413;971030;;2496864, 70.23, 31211, 3078, 10.94
8;414;969905;;2493865, 70.23, 756645, -16075, -2.08
8;415;973660;;2503857, 70.23, 350923, -3358, -0.95
8;416;977855;;2514880, 70.23, 869533, 3320, 0.38
8;417;974042;;2504861, 70.23, 390824, -4583, -1.16
8;418;974801;;2506864, 70.23, 142047, 5313, 3.89
8;419;975181;;2507864, 70.23, 491380, -18110, -3.55
8;420;971408;;2497866, 70.23, 181687, 7455, 4.28
8;421;975201;;2507884, 70.23, 44799, 487, 1.10
8;422;968043;;2488874, 70.23, 385323, 8497, 2.25
8;423;974430;;2505871, 70.23, 737065, -8826, -1.18
8;424;969902;;2493862, 70.23, 199134, -5201, -2.55
8;425;971026;;2496860, 70.23, 490961, 11772, 2.46
8;426;971397;;2497855, 70.23, 454555, 13993, 3.18
8;427;968044;;2488875, 70.23, 534625, 2249, 0.42
8;428;970289;;2494874, 70.23, 879099, 3808, 0.44
8;429;969908;;2493868, 70.23, 347306, -1082, -0.31
8;430;968405;;2489862, 70.23, 520958, -4960, -0.94
8;431;972908;;2501860, 70.23, 470166, 5532, 1.19
8;432;969164;;2491873, 70.23, 668135, 5490, 0.83
8;433;973298;;2502873, 70.23, 472514, 3878, 0.83
8;434;970643;;2495853, 70.23, 229056, 1925, 0.85
8;435;968792;;2490875, 70.23, 226023, 10865, 5.05
8;436;978227;;2515871, 70.23, 715173, 9374, 1.33
8;437;971406;;2497864, 70.23, 379406, -326, -0.09
8;438;973285;;2502860, 70.23, 714864, -14485, -1.99
8;439;968415;;2489872, 70.23, 700643, -7390, -1.04
8;440;969147;;2491856, 70.23, 470959, -3483, -0.73
8;441;972906;;2501858, 70.23, 486929, -2942, -0.60
8;442;970661;;2495871, 70.23, 566958, 10669, 1.92
8;443;973670;;2503867, 70.23, 498255, 11174, 2.29
8;444;971790;;2498872, 70.23, 584137, 2831, 0.49
8;445;975196;;2507879, 70.23, 31430, 3249, 11.53
8;446;969541;;2492876, 70.23, 871191, 5390, 0.62
8;447;969520;;2492855, 70.23, 722050, -6068, -0.83
8;448;972151;;2499857, 70.23, 630435, -22427, -3.44
8;449;972170;;2499876, 70.23, 576390, -34913, -5.71
8;450;978242;;2515886, 70.23, 356972, 11226, 3.25
8;451;977476;;2513882, 70.23, 161419, 5090, 3.26
8;452;972530;;2500859, 70.23, 536243, -14109, -2.56
8;453;976714;;2511880, 70.23, 467742, 14025, 3.09
8;454;969154;;2491863, 70.23, 206474, -819, -0.40
8;455;974415;;2505856, 70.23, 508863, -26728, -4.99
8;456;975574;;2508878, 70.23, 380538, 11134, 3.01
8;457;969157;;2491866, 70.23, 867917, 8548, 0.99
8;458;968037;;2488868, 70.23, 461734, 7945, 1.75
8;459;970646;;2495856, 70.23, 747981, 5413, 0.73
8;460;970277;;2494862, 70.23, 306878, -1005, -0.33
8;461;972168;;2499874, 70.23, 315144, 4666, 1.50
8;462;978226;;2515870, 70.23, 422998, 1893, 0.45
8;463;973684;;2503881, 70.23, 520783, 7943, 1.55
8;464;968408;;2489865, 70.23, 364524, 5676, 1.58
8;465;971024;;2496858, 70.23, 300288, 1082, 0.36
8;466;974428;;2505869, 70.23, 98811, 5925, 6.38
8;467;970292;;2494877, 70.23, 222852, 8667, 4.05
8;468;975193;;2507876, 70.23, 754547, -15641, -2.03
8;469;969162;;2491871, 70.23, 52963, 4519, 9.33
8;470;969152;;2491861, 70.23, 379531, -5193, -1.35
8;471;969529;;2492864, 70.23, 91665, 6438, 7.55
8;472;969915;;2493875, 70.23, 354923, 66, 0.02
8;473;979765;;2519883, 70.23, 703144, -6461, -0.91
8;474;968404;;2489861, 70.23, 335873, 3177, 0.95
8;475;969522;;2492857, 70.23, 492101, -10543, -2.10
8;476;974045;;2504864, 70.23, 725822, -4783, -0.65
8;477;969523;;2492858, 70.23, 647038, -9010, -1.37
8;478;968791;;2490874, 70.23, 765209, -10275, -1.32
8;479;969917;;2493877, 70.23, 495507, 4002, 0.81
8;480;969524;;2492859, 70.23, 419410, -13478, -3.11
8;481;976336;;2510882, 70.23, 498564, 7106, 1.45
8;482;969527;;2492862, 70.23, 459149, -9220, -1.97
8;483;970268;;2494853, 70.23, 209717, -11577, -5.23
8;484;970653;;2495863, 70.23, 716115, -13080, -1.79
8;485;968789;;2490872, 70.23, 799767, 2922, 0.37
8;486;974798;;2506861, 70.23, 115622, -527, -0.45
8;487;975202;;2507885, 70.23, 91166, 3595, 4.11
8;488;971027;;2496861, 70.23, 724718, 3593, 0.50
8;489;969156;;2491865, 70.23, 786156, -5846, -0.74
8;490;968412;;2489869, 70.23, 741433, -12964, -1.72
8;491;975932;;2509857, 70.23, 26583, 2340, 9.65
8;492;971028;;2496862, 70.23, 860581, -871, -0.10
8;493;972907;;2501859, 70.23, 245088, 1036, 0.42
8;494;974420;;2505861, 70.23, 538455, -2879, -0.53
8;495;975947;;2509872, 70.23, 196953, 5054, 2.63
8;496;969528;;2492863, 70.23, 681815, 7054, 1.05
8;497;970649;;2495859, 70.23, 653691, 7312, 1.13
8;498;975581;;2508885, 70.23, 792525, -8827, -1.10
8;499;969525;;2492860, 70.23, 741777, 7681, 1.05
8;500;972909;;2501861, 70.23, 782972, -7727, -0.98
8;501;975937;;2509862, 70.23, 357800, 4232, 1.20
8;502;969531;;2492866, 70.23, 660266, -12403, -1.84
8;503;979000;;2517882, 70.23, 92245, 4881, 5.59
8;504;977467;;2513873, 70.23, 75799, -5788, -7.09
8;505;974062;;2504881, 70.23, 353153, 8892, 2.58
8;506;969532;;2492867, 70.23, 557009, -7934, -1.40
8;507;978607;;2516870, 70.23, 789393, 6536, 0.83
8;508;977838;;2514863, 70.23, 505462, -1148, -0.23
8;509;977099;;2512885, 70.23, 386409, -4838, -1.24
8;510;976337;;2510883, 70.23, 866935, 1615, 0.19
8;511;974432;;2505873, 70.23, 465582, 14375, 3.19
8;512;971034;;2496868, 70.23, 413684, 210, 0.05
8;513;971033;;2496867, 70.23, 254818, -669, -0.26
8;514;969533;;2492868, 70.23, 258810, 10726, 4.32
8;515;971411;;2497869, 70.23, 503812, 14211, 2.90
8;516;969535;;2492870, 70.23, 482689, -4085, -0.84
8;517;972543;;2500872, 70.23, 172402, 6627, 4.00
8;518;971025;;2496859, 70.23, 414953, 191, 0.05
8;519;971792;;2498874, 70.23, 763821, 2385, 0.31
8;520;975935;;2509860, 70.23, 543821, 13572, 2.56
8;521;969153;;2491862, 70.23, 241599, 2475, 1.04
8;522;969538;;2492873, 70.23, 140971, 3324, 2.41
8;523;972542;;2500871, 70.23, 685484, 2121, 0.31
8;524;969894;;2493854, 70.23, 666111, -23114, -3.35
8;525;974053;;2504872, 70.23, 448686, -9919, -2.16
8;526;975183;;2507866, 70.23, 175926, 10334, 6.24
8;527;971781;;2498863, 70.23, 539051, 5936, 1.11
8;528;969896;;2493856, 70.23, 636955, -3474, -0.54
8;529;979383;;2518883, 70.23, 170718, 4632, 2.79
8;530;974796;;2506859, 70.23, 823222, 8099, 0.99
8;531;974051;;2504870, 70.23, 774151, 5285, 0.69
8;532;969893;;2493853, 70.23, 717004, -1799, -0.25
8;533;975949;;2509874, 70.23, 545009, 2690, 0.50
8;534;969901;;2493861, 70.23, 746450, 8326, 1.13
8;535;969903;;2493863, 70.23, 148018, -9293, -5.91
8;536;968038;;2488869, 70.23, 206026, 5866, 2.93
8;537;969151;;2491860, 70.23, 536437, 4584, 0.86
8;538;975190;;2507873, 70.23, 590925, 6661, 1.14
8;539;970665;;2495875, 70.23, 868400, 4796, 0.56
8;540;968410;;2489867, 70.23, 354871, -3600, -1.00
8;541;969911;;2493871, 70.23, 447995, 13143, 3.02
8;542;969904;;2493864, 70.23, 627334, -16498, -2.56
8;543;977846;;2514871, 70.23, 371857, 5907, 1.61
8;544;969912;;2493872, 70.23, 912046, 4894, 0.54
8;545;972150;;2499856, 70.23, 597019, -7548, -1.25
8;546;972532;;2500861, 70.23, 489934, 14115, 2.97
8;547;975174;;2507857, 70.23, 287925, 679, 0.24
8;548;972152;;2499858, 70.23, 733594, -8771, -1.18
8;549;972153;;2499859, 70.23, 495286, 4497, 0.92
8;550;979006;;2517888, 70.23, 704925, 976, 0.14
8;551;972154;;2499860, 70.23, 430826, -23050, -5.08
8;552;972915;;2501867, 70.23, 304218, 9366, 3.18
8;553;977473;;2513879, 70.23, 112848, 8049, 7.68
8;554;972155;;2499861, 70.23, 357174, 2941, 0.83
8;555;972156;;2499862, 70.23, 486372, 4645, 0.96
8;556;977461;;2513867, 70.23, 262051, -1512, -0.57
8;557;972157;;2499863, 70.23, 671413, 8208, 1.24
8;558;976721;;2511887, 70.23, 236121, -11500, -4.64
8;559;975186;;2507869, 70.23, 794250, -9633, -1.20
8;560;972545;;2500874, 70.23, 123361, 4185, 3.51
8;561;970272;;2494857, 70.23, 159043, 5262, 3.42
8;562;972158;;2499864, 70.23, 256551, 6731, 2.69
8;563;971775;;2498857, 70.23, 782012, -6349, -0.81
8;564;972160;;2499866, 70.23, 619299, 2188, 0.35
8;565;978617;;2516880, 70.23, 513253, -268, -0.05
8;566;976323;;2510869, 70.23, 545643, 1769, 0.33
8;567;972161;;2499867, 70.23, 582091, -4122, -0.70
8;568;972162;;2499868, 70.23, 460101, -1863, -0.40
8;569;972163;;2499869, 70.23, 210224, 4052, 1.97
8;570;975934;;2509859, 70.23, 718991, 2760, 0.39
8;571;980145;;2520881, 70.23, 458432, -19341, -4.05
8;572;972164;;2499870, 70.23, 179934, 8248, 4.80
8;573;972165;;2499871, 70.23, 809375, -12606, -1.53
8;574;972148;;2499854, 70.23, 534840, 5892, 1.11
8;575;972166;;2499872, 70.23, 245361, 4903, 2.04
8;576;974805;;2506868, 70.23, 289221, 1160, 0.40
8;577;972167;;2499873, 70.23, 692470, -28059, -3.89
8;578;977849;;2514874, 70.23, 189691, 8816, 4.87
8;579;975564;;2508868, 70.23, 311455, 7033, 2.31
8;580;974417;;2505858, 70.23, 627429, -9103, -1.43
8;581;979763;;2519881, 70.23, 440761, 10054, 2.33
8;582;976311;;2510857, 70.23, 706823, 7583, 1.08
8;583;974429;;2505870, 70.23, 138626, 8571, 6.59
